Dataset,Site,DateTime,Variable,Value,Units,ShortName,SiteID,Type,State,Longitude,Latitude
DSET-71.RSET-OBSERVED-HOURLY-2057,COLORADO RIVER AT TAYLOR FERRY,2017-11-14T17:00:00-07:00,Average gage height,228.58,FEET,taylor,tflc,Stream gage,AZ,-114.6353,33.4508
DSET-71.RSET-OBSERVED-HOURLY-2057,COLORADO RIVER AT TAYLOR FERRY,2017-11-14T18:00:00-07:00,Average gage height,228.6,FEET,taylor,tflc,Stream gage,AZ,-114.6353,33.4508
DSET-71.RSET-OBSERVED-HOURLY-2057,COLORADO RIVER AT TAYLOR FERRY,2017-11-14T19:00:00-07:00,Average gage height,228.64,FEET,taylor,tflc,Stream gage,AZ,-114.6353,33.4508
DSET-71.RSET-OBSERVED-HOURLY-2057,COLORADO RIVER AT TAYLOR FERRY,2017-11-14T20:00:00-07:00,Average gage height,228.68,FEET,taylor,tflc,Stream gage,AZ,-114.6353,33.4508
DSET-71.RSET-OBSERVED-HOURLY-2057,COLORADO RIVER AT TAYLOR FERRY,2017-11-14T21:00:00-07:00,Average gage height,228.7,FEET,taylor,tflc,Stream gage,AZ,-114.6353,33.4508
DSET-71.RSET-OBSERVED-HOURLY-2057,COLORADO RIVER AT TAYLOR FERRY,2017-11-14T22:00:00-07:00,Average gage height,228.7,FEET,taylor,tflc,Stream gage,AZ,-114.6353,33.4508
DSET-71.RSET-OBSERVED-HOURLY-2057,COLORADO RIVER AT TAYLOR FERRY,2017-11-14T23:00:00-07:00,Average gage height,228.67,FEET,taylor,tflc,Stream gage,AZ,-114.6353,33.4508
DSET-71.RSET-OBSERVED-HOURLY-2057,COLORADO RIVER AT TAYLOR FERRY,2017-11-15T00:00:00-07:00,Average gage height,228.61,FEET,taylor,tflc,Stream gage,AZ,-114.6353,33.4508
DSET-71.RSET-OBSERVED-HOURLY-2057,COLORADO RIVER AT TAYLOR FERRY,2017-11-15T01:00:00-07:00,Average gage height,228.52,FEET,taylor,tflc,Stream gage,AZ,-114.6353,33.4508
DSET-71.RSET-OBSERVED-HOURLY-2057,COLORADO RIVER AT TAYLOR FERRY,2017-11-15T02:00:00-07:00,Average gage height,228.39,FEET,taylor,tflc,Stream gage,AZ,-114.6353,33.4508
DSET-71.RSET-OBSERVED-HOURLY-2057,COLORADO RIVER AT TAYLOR FERRY,2017-11-15T03:00:00-07:00,Average gage height,228.25,FEET,taylor,tflc,Stream gage,AZ,-114.6353,33.4508
DSET-71.RSET-OBSERVED-HOURLY-2057,COLORADO RIVER AT TAYLOR FERRY,2017-11-15T04:00:00-07:00,Average gage height,228.09,FEET,taylor,tflc,Stream gage,AZ,-114.6353,33.4508
DSET-71.RSET-OBSERVED-HOURLY-2057,COLORADO RIVER AT TAYLOR FERRY,2017-11-15T05:00:00-07:00,Average gage height,227.91,FEET,taylor,tflc,Stream gage,AZ,-114.6353,33.4508
DSET-71.RSET-OBSERVED-HOURLY-2057,COLORADO RIVER AT TAYLOR FERRY,2017-11-15T06:00:00-07:00,Average gage height,227.73,FEET,taylor,tflc,Stream gage,AZ,-114.6353,33.4508
DSET-71.RSET-OBSERVED-HOURLY-2057,COLORADO RIVER AT TAYLOR FERRY,2017-11-15T07:00:00-07:00,Average gage height,227.56,FEET,taylor,tflc,Stream gage,AZ,-114.6353,33.4508
DSET-71.RSET-OBSERVED-HOURLY-2057,COLORADO RIVER AT TAYLOR FERRY,2017-11-15T08:00:00-07:00,Average gage height,227.42,FEET,taylor,tflc,Stream gage,AZ,-114.6353,33.4508
DSET-71.RSET-OBSERVED-HOURLY-2057,COLORADO RIVER AT TAYLOR FERRY,2017-11-15T09:00:00-07:00,Average gage height,227.33,FEET,taylor,tflc,Stream gage,AZ,-114.6353,33.4508
DSET-71.RSET-OBSERVED-HOURLY-2057,COLORADO RIVER AT TAYLOR FERRY,2017-11-15T10:00:00-07:00,Average gage height,227.3,FEET,taylor,tflc,Stream gage,AZ,-114.6353,33.4508
DSET-71.RSET-OBSERVED-HOURLY-2057,COLORADO RIVER AT TAYLOR FERRY,2017-11-15T11:00:00-07:00,Average gage height,227.34,FEET,taylor,tflc,Stream gage,AZ,-114.6353,33.4508
DSET-71.RSET-OBSERVED-HOURLY-2057,COLORADO RIVER AT TAYLOR FERRY,2017-11-15T12:00:00-07:00,Average gage height,227.45,FEET,taylor,tflc,Stream gage,AZ,-114.6353,33.4508
DSET-71.RSET-OBSERVED-HOURLY-2057,COLORADO RIVER AT TAYLOR FERRY,2017-11-15T13:00:00-07:00,Average gage height,227.63,FEET,taylor,tflc,Stream gage,AZ,-114.6353,33.4508
DSET-71.RSET-OBSERVED-HOURLY-2057,COLORADO RIVER AT TAYLOR FERRY,2017-11-15T14:00:00-07:00,Average gage height,227.87,FEET,taylor,tflc,Stream gage,AZ,-114.6353,33.4508
DSET-71.RSET-OBSERVED-HOURLY-2057,COLORADO RIVER AT TAYLOR FERRY,2017-11-15T15:00:00-07:00,Average gage height,228.16,FEET,taylor,tflc,Stream gage,AZ,-114.6353,33.4508
DSET-71.RSET-OBSERVED-HOURLY-2057,COLORADO RIVER AT TAYLOR FERRY,2017-11-15T16:00:00-07:00,Average gage height,228.48,FEET,taylor,tflc,Stream gage,AZ,-114.6353,33.4508
DSET-71.RSET-OBSERVED-HOURLY-2057,COLORADO RIVER AT TAYLOR FERRY,2017-11-15T17:00:00-07:00,Average gage height,228.79,FEET,taylor,tflc,Stream gage,AZ,-114.6353,33.4508
DSET-71.RSET-OBSERVED-HOURLY-2057,COLORADO RIVER AT TAYLOR FERRY,2017-11-15T18:00:00-07:00,Average gage height,229.05,FEET,taylor,tflc,Stream gage,AZ,-114.6353,33.4508
DSET-71.RSET-OBSERVED-HOURLY-2057,COLORADO RIVER AT TAYLOR FERRY,2017-11-15T19:00:00-07:00,Average gage height,229.27,FEET,taylor,tflc,Stream gage,AZ,-114.6353,33.4508
DSET-71.RSET-OBSERVED-HOURLY-2057,COLORADO RIVER AT TAYLOR FERRY,2017-11-15T20:00:00-07:00,Average gage height,229.43,FEET,taylor,tflc,Stream gage,AZ,-114.6353,33.4508
DSET-71.RSET-OBSERVED-HOURLY-2057,COLORADO RIVER AT TAYLOR FERRY,2017-11-15T21:00:00-07:00,Average gage height,229.51,FEET,taylor,tflc,Stream gage,AZ,-114.6353,33.4508
DSET-71.RSET-OBSERVED-HOURLY-2057,COLORADO RIVER AT TAYLOR FERRY,2017-11-15T22:00:00-07:00,Average gage height,229.51,FEET,taylor,tflc,Stream gage,AZ,-114.6353,33.4508
DSET-71.RSET-OBSERVED-HOURLY-2057,COLORADO RIVER AT TAYLOR FERRY,2017-11-15T23:00:00-07:00,Average gage height,229.45,FEET,taylor,tflc,Stream gage,AZ,-114.6353,33.4508
DSET-71.RSET-OBSERVED-HOURLY-2057,COLORADO RIVER AT TAYLOR FERRY,2017-11-16T00:00:00-07:00,Average gage height,229.33,FEET,taylor,tflc,Stream gage,AZ,-114.6353,33.4508
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-10T00:00:00-07:00,Average gage height,342.34,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-10T01:00:00-07:00,Average gage height,341.92,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-10T02:00:00-07:00,Average gage height,341.82,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-10T03:00:00-07:00,Average gage height,341.86,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-10T04:00:00-07:00,Average gage height,341.85,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-10T05:00:00-07:00,Average gage height,341.85,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-10T06:00:00-07:00,Average gage height,341.84,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-10T07:00:00-07:00,Average gage height,341.84,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-10T08:00:00-07:00,Average gage height,341.84,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-10T09:00:00-07:00,Average gage height,341.84,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-10T10:00:00-07:00,Average gage height,341.79,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-10T11:00:00-07:00,Average gage height,341.8,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-10T12:00:00-07:00,Average gage height,342.27,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-10T13:00:00-07:00,Average gage height,342.87,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-10T14:00:00-07:00,Average gage height,343.14,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-10T15:00:00-07:00,Average gage height,343.2,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-10T16:00:00-07:00,Average gage height,343.21,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-10T17:00:00-07:00,Average gage height,343.34,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-10T18:00:00-07:00,Average gage height,343.98,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-10T19:00:00-07:00,Average gage height,344.29,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-10T20:00:00-07:00,Average gage height,344.39,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-10T21:00:00-07:00,Average gage height,344.44,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-10T22:00:00-07:00,Average gage height,344.26,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-10T23:00:00-07:00,Average gage height,343.55,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-11T00:00:00-07:00,Average gage height,342.52,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-11T01:00:00-07:00,Average gage height,341.97,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-11T02:00:00-07:00,Average gage height,341.85,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-11T03:00:00-07:00,Average gage height,341.88,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-11T04:00:00-07:00,Average gage height,341.85,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-11T05:00:00-07:00,Average gage height,341.86,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-11T06:00:00-07:00,Average gage height,341.87,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-11T07:00:00-07:00,Average gage height,341.87,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-11T08:00:00-07:00,Average gage height,341.9,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-11T09:00:00-07:00,Average gage height,341.94,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-11T10:00:00-07:00,Average gage height,341.88,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-11T11:00:00-07:00,Average gage height,341.86,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-11T12:00:00-07:00,Average gage height,341.86,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-11T13:00:00-07:00,Average gage height,342.47,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-11T14:00:00-07:00,Average gage height,343.13,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-11T15:00:00-07:00,Average gage height,343.25,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-11T16:00:00-07:00,Average gage height,343.26,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-11T17:00:00-07:00,Average gage height,343.25,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-11T18:00:00-07:00,Average gage height,343.27,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-11T19:00:00-07:00,Average gage height,343.24,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-11T20:00:00-07:00,Average gage height,343.16,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-11T21:00:00-07:00,Average gage height,343.14,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-11T22:00:00-07:00,Average gage height,343.02,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-11T23:00:00-07:00,Average gage height,342.34,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-12T00:00:00-07:00,Average gage height,341.86,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-12T01:00:00-07:00,Average gage height,341.8,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-12T02:00:00-07:00,Average gage height,341.81,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-12T03:00:00-07:00,Average gage height,341.81,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-12T04:00:00-07:00,Average gage height,341.81,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-12T05:00:00-07:00,Average gage height,341.84,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-12T06:00:00-07:00,Average gage height,341.84,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-12T07:00:00-07:00,Average gage height,341.82,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-12T08:00:00-07:00,Average gage height,341.81,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-12T09:00:00-07:00,Average gage height,341.81,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-12T10:00:00-07:00,Average gage height,341.81,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-12T11:00:00-07:00,Average gage height,341.81,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-12T12:00:00-07:00,Average gage height,341.99,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-12T13:00:00-07:00,Average gage height,342.82,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-12T14:00:00-07:00,Average gage height,343.14,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-12T15:00:00-07:00,Average gage height,343.21,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-12T16:00:00-07:00,Average gage height,343.22,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-12T17:00:00-07:00,Average gage height,343.23,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-12T18:00:00-07:00,Average gage height,343.24,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-12T19:00:00-07:00,Average gage height,343.21,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-12T20:00:00-07:00,Average gage height,343.18,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-12T21:00:00-07:00,Average gage height,343.11,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-12T22:00:00-07:00,Average gage height,342.42,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-12T23:00:00-07:00,Average gage height,341.94,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-13T00:00:00-07:00,Average gage height,341.8,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-13T01:00:00-07:00,Average gage height,341.83,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-13T02:00:00-07:00,Average gage height,341.88,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-13T03:00:00-07:00,Average gage height,341.87,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-13T04:00:00-07:00,Average gage height,341.89,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-13T05:00:00-07:00,Average gage height,341.87,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-13T06:00:00-07:00,Average gage height,341.84,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-13T07:00:00-07:00,Average gage height,341.83,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-13T08:00:00-07:00,Average gage height,341.85,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-13T09:00:00-07:00,Average gage height,341.89,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-13T10:00:00-07:00,Average gage height,341.89,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-13T11:00:00-07:00,Average gage height,341.82,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-13T12:00:00-07:00,Average gage height,341.8,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-13T13:00:00-07:00,Average gage height,341.79,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-13T14:00:00-07:00,Average gage height,341.79,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-13T15:00:00-07:00,Average gage height,341.79,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-13T16:00:00-07:00,Average gage height,341.8,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-13T17:00:00-07:00,Average gage height,341.82,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-13T18:00:00-07:00,Average gage height,341.89,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-13T19:00:00-07:00,Average gage height,342.03,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-13T20:00:00-07:00,Average gage height,342.32,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-13T21:00:00-07:00,Average gage height,342.5,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-13T22:00:00-07:00,Average gage height,342.47,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-13T23:00:00-07:00,Average gage height,342.4,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-14T00:00:00-07:00,Average gage height,342.09,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-14T01:00:00-07:00,Average gage height,341.81,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
DSET-71.RSET-OBSERVED-HOURLY-2055,COLORADO RIVER AT PARKER GAGE,2017-11-14T02:00:00-07:00,Average gage height,341.07,FEET,parkergage,pglc,Stream gage,CA,-114.3189,34.1428
